DATE,S&P500,JPX400,SSEC,KOSPI
2013-08-26,1656.78,10299.33,2096.47,1887.86
2013-08-27,1630.48,10238.84,2103.57,1885.84
2013-08-28,1634.96,10066.25,2101.3,1884.52
2013-08-29,1638.17,10089.96,2097.23,1907.54
2013-08-30,1632.97,10000,2098.38,1926.36
2013-08-31,,,,1926.36
2013-09-01,,,,1926.36
2013-09-02,,10109.91,2098.45,1924.81
2013-09-03,1639.77,10388.26,2123.11,1933.74
2013-09-04,1653.08,10446.18,2127.62,1933.03
2013-09-05,1655.08,10461.17,2122.43,1951.65
2013-09-06,1655.17,10372.3,2139.99,1955.31
2013-09-07,,,,1955.31
2013-09-08,,,,1955.31
2013-09-09,1671.71,10610.76,2212.52,1974.67
2013-09-10,1683.99,10764.17,2237.98,1994.06
2013-09-11,1689.13,10752.23,2241.27,2003.85
2013-09-12,1683.42,10703.59,2255.6,2004.06
2013-09-13,1687.99,10707.95,2236.22,1994.32
2013-09-14,,,,1994.32
2013-09-15,,,,1994.32
2013-09-16,1697.6,,2231.4,2013.37
2013-09-17,1704.76,10666.72,2185.56,2005.58
2013-09-18,1725.52,10774.11,2191.85,2005.58
2013-09-19,1722.34,10979.47,,2005.58
2013-09-20,1709.91,11010.66,,2005.58
2013-09-21,,,,2005.58
2013-09-22,,,,2005.58
2013-09-23,1701.84,,2221.04,2009.41
2013-09-24,1697.42,10968.47,2207.53,2007.1
2013-09-25,1692.77,10944.39,2198.52,1998.06
2013-09-26,1698.67,11020,2155.81,2007.32
2013-09-27,1691.75,10992.44,2160.03,2011.8
2013-09-28,,,,2011.8
2013-09-29,,,,2011.8
2013-09-30,1681.55,10774.85,2174.66,1996.96
2013-10-01,1695,10771.79,,1998.87
2013-10-02,1693.87,10598.96,,1999.47
2013-10-03,1678.66,10588.98,,1999.47
2013-10-04,1690.5,10502.78,,1996.98
2013-10-05,,,,1996.98
2013-10-06,,,,1996.98
2013-10-07,1676.12,10362.38,,1994.42
2013-10-08,1655.45,10363.85,2198.2,2002.76
2013-10-09,1656.4,10510.52,2211.77,2002.76
2013-10-10,1692.56,10610.72,2190.93,2001.4
2013-10-11,1703.2,10780.64,2228.15,2024.9
2013-10-12,,,,2024.9
2013-10-13,,,,2024.9
2013-10-14,1710.14,,2237.77,2020.27
2013-10-15,1698.06,10788.59,2233.41,2040.96
2013-10-16,1721.54,10790.37,2193.07,2034.61
2013-10-17,1733.15,10877.37,2188.54,2040.61
2013-10-18,1744.5,10874.18,2193.78,2052.4
2013-10-19,,,,2052.4
2013-10-20,,,,2052.4
2013-10-21,1744.66,10934.22,2229.24,2053.01
2013-10-22,1754.67,10946.79,2210.65,2056.12
2013-10-23,1746.38,10773.01,2183.11,2035.75
2013-10-24,1752.07,10841.78,2164.32,2046.69
2013-10-25,1759.77,10610.75,2132.96,2034.39
2013-10-26,,,,2034.39
2013-10-27,,,,2034.39
2013-10-28,1762.11,10798.84,2133.87,2048.14
2013-10-29,1771.95,10755.65,2128.86,2051.76
2013-10-30,1763.31,10849.92,2160.46,2059.58
2013-10-31,1756.54,10756.03,2141.61,2030.09
2013-11-01,1761.64,10651.17,2149.56,2039.42
2013-11-02,,,,2039.42
2013-11-03,,,,2039.42
2013-11-04,1767.93,,2149.63,2025.17
2013-11-05,1762.97,10643.42,2157.24,2013.93
2013-11-06,1770.49,10730.52,2139.61,2013.67
2013-11-07,1747.15,10680.35,2129.4,2004.04
2013-11-08,1770.61,10602.29,2106.13,1984.87
2013-11-09,,,,1984.87
2013-11-10,,,,1984.87
2013-11-11,1771.89,10701.2,2109.47,1977.3
2013-11-12,1767.69,10879.16,2126.77,1995.48
2013-11-13,1782,10863.91,2087.94,1963.56
2013-11-14,1790.62,10997.59,2100.51,1967.56
2013-11-15,1798.18,11179.92,2135.83,2005.64
2013-11-16,,,,2005.64
2013-11-17,,,,2005.64
2013-11-18,1791.53,11209.47,2197.22,2010.81
2013-11-19,1787.87,11165.26,2193.12,2031.64
2013-11-20,1781.37,11130.77,2206.61,2017.24
2013-11-21,1795.85,11257.28,2205.77,1993.78
2013-11-22,1804.76,11269.18,2196.38,2006.23
2013-11-23,,,,2006.23
2013-11-24,,,,2006.23
2013-11-25,1802.48,11359.06,2186.12,2015.98
2013-11-26,1802.75,11295.7,2183.07,2022.64
2013-11-27,1807.23,11253.87,2201.07,2028.81
2013-11-28,,11391.77,2219.37,2045.77
2013-11-29,1805.81,11374.49,2220.5,2044.87
2013-11-30,,,,2044.87
2013-12-01,,,,2044.87
2013-12-02,1800.9,11366.7,2207.37,2030.78
2013-12-03,1795.15,11398.29,2222.67,2009.36
2013-12-04,1792.81,11203.84,2251.76,1986.8
2013-12-05,1785.03,11099.64,2247.06,1984.77
2013-12-06,1805.09,11150.72,2237.11,1980.41
2013-12-07,,,,1980.41
2013-12-08,,,,1980.41
2013-12-09,1808.37,11339.93,2238.2,2000.38
2013-12-10,1802.62,11355.59,2237.49,1993.45
2013-12-11,1782.22,11307.64,2204.17,1977.97
2013-12-12,1775.5,11230.68,2202.8,1967.93
2013-12-13,1775.32,11202.44,2196.07,1962.91
2013-12-14,,,,1962.91
2013-12-15,,,,1962.91
2013-12-16,1786.54,11061.25,2160.86,1961.15
2013-12-17,1781,11144.51,2151.08,1965.74
2013-12-18,1810.65,11316.92,2148.29,1974.63
2013-12-19,1809.6,11441.52,2127.79,1975.65
2013-12-20,1818.32,11430.8,2084.79,1983.35
2013-12-21,,,,1983.35
2013-12-22,,,,1983.35
2013-12-23,1827.99,,2089.71,1996.89
2013-12-24,1833.32,11401.98,2092.91,2001.59
2013-12-25,,11407.92,2106.35,2001.59
2013-12-26,1842.02,11579.82,2073.1,1999.3
2013-12-27,1841.4,11662.6,2101.25,2002.28
2013-12-28,,,,2002.28
2013-12-29,,,,2002.28
2013-12-30,1841.07,11767.24,2097.53,2011.34
2013-12-31,1848.36,,2115.98,2011.34
2014-01-01,,,,2011.34
2014-01-02,1831.98,,2109.39,1967.19
2014-01-03,1831.37,,2083.14,1946.14
2014-01-04,,,,1946.14
2014-01-05,,,,1946.14
2014-01-06,1826.77,11669.06,2045.71,1953.28
2014-01-07,1837.88,11590.2,2047.32,1959.44
2014-01-08,1837.49,11800.26,2044.34,1958.96
2014-01-09,1838.13,11710.87,2027.62,1946.11
2014-01-10,1842.37,11706.87,2013.3,1938.54
2014-01-11,,,,1938.54
2014-01-12,,,,1938.54
2014-01-13,1819.2,,2009.56,1948.92
2014-01-14,1838.88,11450.93,2026.84,1946.07
2014-01-15,1848.38,11686.84,2023.35,1953.28
2014-01-16,1845.89,11683.77,2023.7,1957.32
2014-01-17,1838.7,11712.09,2004.95,1944.48
2014-01-18,,,,1944.48
2014-01-19,,,,1944.48
2014-01-20,,11676.73,1991.25,1953.78
2014-01-21,1843.8,11701.46,2008.31,1963.89
2014-01-22,1844.86,11728.57,2051.75,1970.42
2014-01-23,1828.46,11625.77,2042.18,1947.59
2014-01-24,1790.29,11420.16,2054.39,1940.56
2014-01-25,,,,1940.56
2014-01-26,,,,1940.56
2014-01-27,1781.56,11103.87,2033.3,1910.34
2014-01-28,1792.5,11063.94,2038.51,1916.93
2014-01-29,1774.2,11347.32,2049.91,1941.15
2014-01-30,1794.19,11063.66,2033.08,1941.15
2014-01-31,1782.59,11034.66,,1941.15
2014-02-01,,,,1941.15
2014-02-02,,,,1941.15
2014-02-03,1741.89,10834.99,,1919.96
2014-02-04,1755.2,10330.02,,1886.85
2014-02-05,1751.64,10521.4,,1891.32
2014-02-06,1773.43,10506.11,,1907.89
2014-02-07,1797.02,10737.56,2044.5,1922.5
2014-02-08,,,,1922.5
2014-02-09,,,,1922.5
2014-02-10,1799.84,10877.29,2086.07,1923.3
2014-02-11,1819.75,,2103.67,1932.06
2014-02-12,1819.26,11018.28,2109.96,1935.84
2014-02-13,1829.83,10848.1,2098.4,1926.96
2014-02-14,1838.63,10711.29,2115.85,1940.28
2014-02-15,,,,1940.28
2014-02-16,,,,1940.28
2014-02-17,,10776.25,2135.41,1946.36
2014-02-18,1840.76,11067.44,2119.07,1946.91
2014-02-19,1828.75,11029.16,2142.55,1942.93
2014-02-20,1839.78,10808.73,2138.78,1930.57
2014-02-21,1836.25,11059.15,2113.69,1957.83
2014-02-22,,,,1957.83
2014-02-23,,,,1957.83
2014-02-24,1847.61,11030.48,2076.69,1949.05
2014-02-25,1845.12,11159.39,2034.22,1964.86
2014-02-26,1845.16,11081.54,2041.25,1970.77
2014-02-27,1854.29,11009.41,2047.35,1978.43
2014-02-28,1859.45,10971.8,2056.3,1979.99
2014-03-01,,,,1979.99
2014-03-02,,,,1979.99
2014-03-03,1845.73,10831.08,2075.23,1964.69
2014-03-04,1873.91,10892.99,2071.47,1954.11
2014-03-05,1873.81,10981.32,2053.08,1971.24
2014-03-06,1877.03,11113.92,2059.58,1975.62
2014-03-07,1878.04,11196.54,2057.91,1974.68
2014-03-08,,,,1974.68
2014-03-09,,,,1974.68
2014-03-10,1877.17,11105.11,1999.06,1954.42
2014-03-11,1867.63,11157.14,2001.16,1963.87
2014-03-12,1868.2,10917.03,1997.69,1932.54
2014-03-13,1846.34,10885.43,2019.11,1934.38
2014-03-14,1841.13,10537.14,2004.34,1919.9
2014-03-15,,,,1919.9
2014-03-16,,,,1919.9
2014-03-17,1858.83,10441.07,2023.67,1927.53
2014-03-18,1872.25,10537.8,2025.2,1940.21
2014-03-19,1860.77,10540.08,2021.73,1937.68
2014-03-20,1872.01,10390.25,1993.48,1919.52
2014-03-21,1866.52,,2047.62,1934.94
2014-03-22,,,,1934.94
2014-03-23,,,,1934.94
2014-03-24,1857.44,10526.41,2066.28,1945.55
2014-03-25,1865.62,10531.93,2067.31,1941.25
2014-03-26,1852.56,10611.83,2063.67,1964.31
2014-03-27,1849.04,10655.32,2046.59,1977.97
2014-03-28,1857.62,10740.32,2041.71,1981
2014-03-29,,,,1981
2014-03-30,,,,1981
2014-03-31,1872.34,10893.94,2033.31,1985.61
2014-04-01,1885.52,10900.8,2047.46,1991.98
2014-04-02,1890.9,10966.92,2058.99,1997.25
2014-04-03,1888.77,11029.28,2043.7,1993.7
2014-04-04,1865.09,11023.72,2058.83,1988.09
2014-04-05,,,,1988.09
2014-04-06,,,,1988.09
2014-04-07,1845.04,10860.89,,1989.7
2014-04-08,1851.96,10679.63,2098.28,1993.03
2014-04-09,1872.18,10467.88,2105.24,1998.95
2014-04-10,1833.08,10474.75,2134.3,2008.61
2014-04-11,1815.69,10326.15,2130.54,1997.44
2014-04-12,,,,1997.44
2014-04-13,,,,1997.44
2014-04-14,1830.61,10314.83,2131.54,1997.02
2014-04-15,1842.98,10342.16,2101.6,1992.27
2014-04-16,1862.31,10611.76,2105.12,1992.21
2014-04-17,1864.85,10614.69,2098.88,1992.05
2014-04-18,,10677.8,2097.75,2004.28
2014-04-19,,,,2004.28
2014-04-20,,,,2004.28
2014-04-21,1871.89,10655.42,2065.83,1999.22
2014-04-22,1879.55,10579.99,2072.83,2004.22
2014-04-23,1875.39,10682.73,2067.38,2000.37
2014-04-24,1878.61,10598.5,2057.03,1998.34
2014-04-25,1863.4,10644.23,2036.52,1971.66
2014-04-26,,,,1971.66
2014-04-27,,,,1971.66
2014-04-28,1869.43,10564.15,2003.49,1969.26
2014-04-29,1878.33,,2020.34,1964.77
2014-04-30,1883.95,10588.03,2026.36,1961.79
2014-05-01,1883.68,10747.68,,1961.79
2014-05-02,1881.14,10747.69,,1959.44
2014-05-03,,,,1959.44
2014-05-04,,,,1959.44
2014-05-05,1884.66,,2027.35,1959.44
2014-05-06,1867.72,,2028.04,1959.44
2014-05-07,1878.21,10478.07,2010.08,1939.88
2014-05-08,1875.63,10556.68,2015.27,1950.6
2014-05-09,1878.48,10610.37,2011.13,1956.55
2014-05-10,,,,1956.55
2014-05-11,,,,1956.55
2014-05-12,1896.65,10543.38,2052.87,1964.94
2014-05-13,1897.45,10728.59,2050.73,1982.93
2014-05-14,1888.53,10767.97,2047.91,2010.83
2014-05-15,1870.85,10727.94,2024.97,2010.2
2014-05-16,1877.86,10564.03,2026.5,2013.44
2014-05-17,,,,2013.44
2014-05-18,,,,2013.44
2014-05-19,1885.08,10491.39,2005.18,2015.14
2014-05-20,1872.83,10522.16,2008.12,2011.26
2014-05-21,1888.03,10492.69,2024.95,2008.33
2014-05-22,1892.49,10666.6,2021.29,2015.59
2014-05-23,1900.53,10770.38,2034.57,2017.17
2014-05-24,,,,2017.17
2014-05-25,,,,2017.17
2014-05-26,,10897.39,2041.48,2010.35
2014-05-27,1911.91,10903.57,2034.57,1997.63
2014-05-28,1909.78,10926.66,2050.23,2017.06
2014-05-29,1920.03,10946.83,2040.6,2012.26
2014-05-30,1923.57,10945.82,2039.21,1994.96
2014-05-31,,,,1994.96
2014-06-01,,,,1994.96
2014-06-02,1924.97,11119.19,,2002
2014-06-03,1924.24,11192.47,2038.31,2008.56
2014-06-04,1927.88,11248.49,2024.83,2008.56
2014-06-05,1940.46,11237.89,2040.88,1995.48
2014-06-06,1949.44,11246.4,2029.96,1995.48
2014-06-07,,,,1995.48
2014-06-08,,,,1995.48
2014-06-09,1951.27,11244.55,2030.5,1990.04
2014-06-10,1950.79,11190.69,2052.53,2011.8
2014-06-11,1943.89,11280.65,2054.95,2014.67
2014-06-12,1930.11,11267.97,2051.71,2011.65
2014-06-13,1936.16,11323.47,2070.71,1990.85
2014-06-14,,,,1990.85
2014-06-15,,,,1990.85
2014-06-16,1937.78,11238.01,2085.98,1993.59
2014-06-17,1941.99,11275.02,2066.7,2001.55
2014-06-18,1956.98,11365.37,2055.52,1989.49
2014-06-19,1959.48,11548.81,2023.73,1992.03
2014-06-20,1962.87,11546.39,2026.67,1968.07
2014-06-21,,,,1968.07
2014-06-22,,,,1968.07
2014-06-23,1962.61,11537.06,2024.37,1974.92
2014-06-24,1949.98,11542.99,2033.93,1994.35
2014-06-25,1959.53,11472.04,2025.5,1981.77
2014-06-26,1957.22,11490.59,2038.68,1995.05
2014-06-27,1960.96,11391.36,2036.51,1988.51
2014-06-28,,,,1988.51
2014-06-29,,,,1988.51
2014-06-30,1960.23,11466.23,2048.33,2002.21
2014-07-01,1973.32,11596.53,2050.38,1999
2014-07-02,1974.62,11641.13,2059.42,2015.28
2014-07-03,1985.44,11614.45,2063.23,2010.97
2014-07-04,,11674.82,2059.37,2009.66
2014-07-05,,,,2009.66
2014-07-06,,,,2009.66
2014-07-07,1977.65,11621.21,2059.93,2005.12
2014-07-08,1963.71,11578.9,2064.02,2006.66
2014-07-09,1972.83,11551.84,2038.61,2000.5
2014-07-10,1964.68,11451.76,2038.34,2002.84
2014-07-11,1967.57,11418.67,2046.96,1988.74
2014-07-12,,,,1988.74
2014-07-13,,,,1988.74
2014-07-14,1977.1,11509.01,2066.65,1993.88
2014-07-15,1973.28,11588.42,2070.36,2012.72
2014-07-16,1981.57,11588.37,2067.28,2013.48
2014-07-17,1958.12,11591.62,2055.59,2020.9
2014-07-18,1978.22,11505.5,2059.07,2019.42
2014-07-19,,,,2019.42
2014-07-20,,,,2019.42
2014-07-21,1973.63,,2054.48,2018.5
2014-07-22,1983.53,11593.84,2075.48,2028.93
2014-07-23,1987.01,11587.07,2078.49,2028.32
2014-07-24,1987.98,11563,2105.06,2026.62
2014-07-25,1978.34,11670.32,2126.61,2033.85
2014-07-26,,,,2033.85
2014-07-27,,,,2033.85
2014-07-28,1978.91,11710.58,2177.95,2048.81
2014-07-29,1969.95,11756.95,2183.19,2061.97
2014-07-30,1970.07,11770.7,2181.24,2082.61
2014-07-31,1930.67,11734.57,2201.56,2076.12
2014-08-01,1925.15,11659.44,2185.3,2073.1
2014-08-02,,,,2073.1
2014-08-03,,,,2073.1
2014-08-04,1938.99,11620.36,2223.33,2080.42
2014-08-05,1920.21,11499.49,2219.95,2066.26
2014-08-06,1920.24,11395.8,2217.46,2060.73
2014-08-07,1909.57,11452.78,2187.67,2054.51
2014-08-08,1931.59,11173.77,2194.42,2031.1
2014-08-09,,,,2031.1
2014-08-10,,,,2031.1
2014-08-11,1936.92,11402.48,2224.65,2039.37
2014-08-12,1933.75,11450.57,2221.59,2041.47
2014-08-13,1946.72,11488.14,2222.88,2062.36
2014-08-14,1955.18,11567.33,2206.47,2063.22
2014-08-15,1955.06,11565,2226.73,2063.22
2014-08-16,,,,2063.22
2014-08-17,,,,2063.22
2014-08-18,1971.74,11564.7,2239.47,2053.13
2014-08-19,1981.6,11652.03,2245.33,2071.14
2014-08-20,1986.51,11650.01,2240.21,2072.78
2014-08-21,1992.37,11752.54,2230.46,2044.21
2014-08-22,1988.4,11710.49,2240.81,2056.7
2014-08-23,,,,2056.7
2014-08-24,,,,2056.7
2014-08-25,1997.92,11751.23,2229.27,2060.89
2014-08-26,2000.02,11687.62,2207.11,2068.05
2014-08-27,2000.12,11686.28,2209.47,2074.93
2014-08-28,1996.74,11630.32,2195.82,2075.76
2014-08-29,2003.37,11594.65,2217.2,2068.54
2014-08-30,,,,2068.54
2014-08-31,,,,2068.54
2014-09-01,,11635.03,2235.51,2067.86
2014-09-02,2002.28,11763.89,2266.05,2051.58
2014-09-03,2000.72,11806.73,2288.63,2051.2
2014-09-04,1997.65,11761.71,2306.86,2056.26
2014-09-05,2007.71,11732.03,2326.43,2049.41
2014-09-06,,,,2049.41
2014-09-07,,,,2049.41
2014-09-08,2001.54,11778.63,,2049.41
2014-09-09,1988.44,11789.08,2326.53,2049.41
2014-09-10,1995.69,11856.6,2318.31,2049.41
2014-09-11,1997.45,11887.55,2311.68,2034.16
2014-09-12,1985.54,11905.53,2331.95,2041.86
2014-09-13,,,,2041.86
2014-09-14,,,,2041.86
2014-09-15,1984.13,,2339.14,2035.82
2014-09-16,1998.98,11872.99,2296.56,2042.92
2014-09-17,2001.57,11822.3,2307.89,2062.61
2014-09-18,2011.36,11946.88,2315.93,2047.74
2014-09-19,2010.4,12085.85,2329.45,2053.82
2014-09-20,,,,2053.82
2014-09-21,,,,2053.82
2014-09-22,1994.29,12088.93,2289.87,2039.27
2014-09-23,1982.77,,2309.72,2028.91
2014-09-24,1998.3,12051.69,2343.57,2035.64
2014-09-25,1965.99,12246.68,2345.1,2034.11
2014-09-26,1982.85,12115.16,2347.72,2031.64
2014-09-27,,,,2031.64
2014-09-28,,,,2031.64
2014-09-29,1977.8,12163.84,2357.71,2026.6
2014-09-30,1972.29,12055.67,2363.87,2020.09
2014-10-01,1946.16,11976.6,,1991.54
2014-10-02,1946.17,11639.09,,1976.16
2014-10-03,1967.9,11660.48,,1976.16
2014-10-04,,,,1976.16
2014-10-05,,,,1976.16
2014-10-06,1964.82,11777.45,,1968.39
2014-10-07,1935.1,11734.2,,1972.91
2014-10-08,1968.89,11586.1,2382.79,1965.25
2014-10-09,1928.21,11462.28,2389.37,1965.25
2014-10-10,1906.13,11306.62,2374.54,1940.92
2014-10-11,,,,1940.92
2014-10-12,,,,1940.92
2014-10-13,1874.74,,2366.01,1927.21
2014-10-14,1877.7,11054.02,2359.47,1929.25
2014-10-15,1862.49,11135.39,2373.67,1925.91
2014-10-16,1862.76,10891.85,2356.5,1918.83
2014-10-17,1886.76,10712.64,2341.18,1900.66
2014-10-18,,,,1900.66
2014-10-19,,,,1900.66
2014-10-20,1904.01,11142.42,2356.73,1930.06
2014-10-21,1941.28,10968.74,2339.66,1915.28
2014-10-22,1927.11,11249.65,2326.55,1936.97
2014-10-23,1950.82,11212.87,2302.42,1931.65
2014-10-24,1964.58,11308.95,2302.28,1925.69
2014-10-25,,,,1925.69
2014-10-26,,,,1925.69
2014-10-27,1961.63,11415.63,2290.44,1931.97
2014-10-28,1985.05,11393.61,2337.87,1925.68
2014-10-29,1982.3,11565.18,2373.03,1961.17
2014-10-30,1994.65,11644.33,2391.08,1958.93
2014-10-31,2018.05,12172.62,2420.18,1964.43
2014-11-01,,,,1964.43
2014-11-02,,,,1964.43
2014-11-03,2017.81,,2430.03,1952.97
2014-11-04,2012.1,12507.72,2430.68,1935.19
2014-11-05,2023.57,12523.76,2419.25,1931.43
2014-11-06,2031.21,12378.48,2425.86,1936.48
2014-11-07,2031.92,12446.09,2418.17,1939.87
2014-11-08,,,,1939.87
2014-11-09,,,,1939.87
2014-11-10,2038.26,12412,2473.67,1958.23
2014-11-11,2039.68,12557.39,2469.67,1963
2014-11-12,2038.25,12580.85,2494.48,1967.27
2014-11-13,2039.33,12692.6,2485.61,1960.51
2014-11-14,2039.82,12790.16,2478.82,1945.14
2014-11-15,,,,1945.14
2014-11-16,,,,1945.14
2014-11-17,2041.32,12466.69,2474.01,1943.63
2014-11-18,2051.8,12727.58,2456.37,1967.01
2014-11-19,2048.72,12750.82,2450.99,1966.87
2014-11-20,2052.75,12761.84,2452.66,1958.04
2014-11-21,2063.5,12778.23,2486.79,1964.84
2014-11-22,,,,1964.84
2014-11-23,,,,1964.84
2014-11-24,2069.41,,2532.88,1978.54
2014-11-25,2067.03,12849.27,2567.6,1980.21
2014-11-26,2072.83,12816.64,2604.35,1980.84
2014-11-27,,12680.52,2630.49,1982.09
2014-11-28,2067.56,12835.53,2682.83,1980.78
2014-11-29,,,,1980.78
2014-11-30,,,,1980.78
2014-12-01,2053.44,12929.86,2680.16,1965.22
2014-12-02,2066.55,12980.69,2763.54,1965.83
2014-12-03,2074.33,12985.44,2779.53,1969.91
2014-12-04,2071.92,13078.27,2899.46,1986.61
2014-12-05,2075.37,13130.73,2937.65,1986.62
2014-12-06,,,,1986.62
2014-12-07,,,,1986.62
2014-12-08,2060.31,13148.44,3020.26,1978.95
2014-12-09,2059.82,13050.84,2856.27,1970.95
2014-12-10,2026.14,12765.54,2940.01,1945.56
2014-12-11,2035.33,12672.68,2925.74,1916.59
2014-12-12,2002.33,12698.68,2938.17,1921.71
2014-12-13,,,,1921.71
2014-12-14,,,,1921.71
2014-12-15,1989.63,12518.29,2953.42,1920.36
2014-12-16,1972.74,12277.41,3021.52,1904.13
2014-12-17,2012.89,12259.36,3061.02,1900.16
2014-12-18,2061.23,12482,3057.52,1897.5
2014-12-19,2070.65,12799.29,3108.6,1929.98
2014-12-20,,,,1929.98
2014-12-21,,,,1929.98
2014-12-22,2078.54,12840.74,3127.44,1943.12
2014-12-23,2082.17,,3032.61,1939.02
2014-12-24,2081.88,12955.65,2972.53,1946.61
2014-12-25,,12923.6,3072.54,1946.61
2014-12-26,2088.77,12963.12,3157.6,1948.16
2014-12-27,,,,1948.16
2014-12-28,,,,1948.16
2014-12-29,2090.57,12930.92,3168.02,1927.86
2014-12-30,2080.35,12768.42,3165.81,1915.59
2014-12-31,2058.9,,3234.68,1915.59
2015-01-01,,,,1915.59
2015-01-02,2058.2,,,1926.44
2015-01-03,,,,1926.44
2015-01-04,,,,1926.44
2015-01-05,2020.58,12697.59,3350.52,1915.75
2015-01-06,2002.61,12327.8,3351.45,1882.45
2015-01-07,2025.9,12308.2,3373.95,1883.83
2015-01-08,2062.14,12467.23,3293.46,1904.65
2015-01-09,2044.81,12495.99,3285.41,1924.7
2015-01-10,,,,1924.7
2015-01-11,,,,1924.7
2015-01-12,2028.26,,3229.32,1920.95
2015-01-13,2023.03,12460.1,3235.3,1917.14
2015-01-14,2011.27,12317.83,3222.44,1913.66
2015-01-15,1992.67,12483.19,3336.45,1914.14
2015-01-16,2019.42,12377.59,3376.49,1888.13
2015-01-17,,,,1888.13
2015-01-18,,,,1888.13
2015-01-19,,12469.58,3116.35,1902.62
2015-01-20,2022.55,12705.71,3173.05,1918.31
2015-01-21,2032.12,12641.38,3323.61,1921.23
2015-01-22,2063.15,12631.01,3343.34,1920.82
2015-01-23,2051.82,12749.04,3351.76,1936.09
2015-01-24,,,,1936.09
2015-01-25,,,,1936.09
2015-01-26,2057.09,12733.11,3383.18,1935.68
2015-01-27,2029.55,12954.8,3352.96,1952.4
2015-01-28,2002.16,12969.74,3305.74,1961.58
2015-01-29,2021.25,12820.95,3262.3,1951.02
2015-01-30,1994.99,12830.17,3210.36,1949.26
2015-01-31,,,,1949.26
2015-02-01,,,,1949.26
2015-02-02,2020.85,12785.93,3128.3,1952.68
2015-02-03,2050.03,12640.2,3204.91,1951.96
2015-02-04,2041.51,12859.97,3174.13,1962.79
2015-02-05,2062.52,12778.26,3136.53,1952.84
2015-02-06,2055.47,12847.97,3075.91,1955.52
2015-02-07,,,,1955.52
2015-02-08,,,,1955.52
2015-02-09,2046.74,12916.95,3095.12,1947
2015-02-10,2068.59,12940.25,3141.59,1935.86
2015-02-11,2068.53,,3157.7,1945.7
2015-02-12,2088.48,13136.59,3173.42,1941.63
2015-02-13,2096.99,13147.96,3203.83,1957.5
2015-02-14,,,,1957.5
2015-02-15,,,,1957.5
2015-02-16,,13239.57,3222.36,1958.23
2015-02-17,2100.34,13264.48,3246.91,1961.45
2015-02-18,2099.68,13455.79,,1961.45
2015-02-19,2097.45,13557.69,,1961.45
2015-02-20,2110.3,13607.78,,1961.45
2015-02-21,,,,1961.45
2015-02-22,,,,1961.45
2015-02-23,2109.66,13637.38,,1968.39
2015-02-24,2115.48,13680.93,,1976.12
2015-02-25,2113.86,13665.59,3228.84,1990.47
2015-02-26,2110.74,13791.15,3298.36,1993.08
2015-02-27,2104.5,13826.67,3310.3,1985.8
2015-02-28,,,,1985.8
2015-03-01,,,,1985.8
2015-03-02,2117.39,13837.41,3336.28,1996.81
2015-03-03,2107.78,13867.02,3263.05,2001.38
2015-03-04,2098.53,13777.51,3279.53,1998.29
2015-03-05,2101.04,13846.45,3248.48,1998.38
2015-03-06,2071.26,14008.74,3241.19,2012.94
2015-03-07,,,,2012.94
2015-03-08,,,,2012.94
2015-03-09,2079.43,13919.7,3302.41,1992.82
2015-03-10,2044.16,13856.27,3286.07,1984.77
2015-03-11,2040.24,13867.68,3290.9,1980.83
2015-03-12,2065.95,14059.84,3349.32,1970.59
2015-03-13,2053.4,14201.7,3372.91,1985.79
2015-03-14,,,,1985.79
2015-03-15,,,,1985.79
2015-03-16,2081.19,14176.15,3449.3,1987.33
2015-03-17,2074.28,14303.11,3502.85,2029.91
2015-03-18,2099.5,14385.44,3577.3,2028.45
2015-03-19,2089.27,14321.48,3582.27,2037.89
2015-03-20,2108.1,14356.35,3617.32,2037.24
2015-03-21,,,,2037.24
2015-03-22,,,,2037.24
2015-03-23,2104.42,14467.45,3687.73,2036.59
2015-03-24,2091.5,14424.41,3691.41,2041.37
2015-03-25,2061.05,14475.35,3660.73,2042.81
2015-03-26,2056.15,14268.81,3682.1,2022.56
2015-03-27,2061.02,14134.57,3691.1,2019.8
2015-03-28,,,,2019.8
2015-03-29,,,,2019.8
2015-03-30,2086.24,14182.85,3786.57,2030.04
2015-03-31,2067.89,14022.96,3747.9,2041.03
2015-04-01,2059.69,13890.43,3810.29,2028.45
2015-04-02,2066.96,14126.63,3825.78,2029.07
2015-04-03,,14212.79,3863.93,2045.42
2015-04-04,,,,2045.42
2015-04-05,,,,2045.42
2015-04-06,2080.62,14182.88,,2046.43
2015-04-07,2076.33,14353.31,3961.38,2047.03
2015-04-08,2081.9,14448.52,3994.81,2059.26
2015-04-09,2091.18,14510.26,3957.53,2058.87
2015-04-10,2102.06,14456.65,4034.31,2087.76
2015-04-11,,,,2087.76
2015-04-12,,,,2087.76
2015-04-13,2092.43,14420.91,4121.71,2098.92
2015-04-14,2095.84,14438.39,4135.57,2111.72
2015-04-15,2106.63,14409.37,4084.16,2119.96
2015-04-16,2104.99,14498.14,4194.82,2139.9
2015-04-17,2081.18,14404.14,4287.3,2143.5
2015-04-18,,,,2143.5
2015-04-19,,,,2143.5
2015-04-20,2100.4,14351.9,4217.08,2146.71
2015-04-21,2097.29,14598,4293.62,2144.79
2015-04-22,2107.96,14708.97,4398.49,2143.89
2015-04-23,2112.93,14754.79,4414.51,2173.41
